ID	start	end	transcription
GS-S5-C-19	53.905	54.062	はい
GS-S5-B-28	55.109	55.684	うん だからね
GS-S5-D-4	55.883	56.479	叩かれてる
GS-S5-B-29	57.435	58.256	まあ それも仕方がない
GS-S5-A-12	58.028	59.115	ちょっ芸能大丈夫ですか
GS-S5-D-5	59.29	60.458	あ 全 全員分かりますよ 全員
GS-S5-A-13	60.245	60.945	全員分かります?
GS-S5-C-20	60.535	61.63	えっすごいですね
GS-S5-B-30	60.762	61.118	まじか
GS-S5-D-6	61.792	63.092	な 名前はわかりますよ ただ
GS-S5-A-14	62.737	63.918	えっ一番誰ですか
GS-S5-C-21	63.396	63.524	あっ
GS-S5-D-7	64.205	68.177	一番 1番ですか あれでうよ 成蹊のなんかたまにテレビでてますよ なんか
GS-S5-B-31	67.905	68.324	知らねえー
GS-S5-B-32	68.324	69.32	{LAUGH}
GS-S5-D-8	68.437	70.797	なんか作家の人です 成蹊って書いて
GS-S5-A-15	70.069	70.975	へー
GS-S5-C-22	70.843	72.49	もう1番と二番は全く分からないです
GS-S5-D-9	72.222	74.705	ただ何かいているのか 何書いてるのかよくしらないです
GS-S5-A-16	72.516	73.726	一番分からなかったです
GS-S5-B-33	74.63	75.054	なるほど
GS-S5-C-23	75.084	76.93	ダイゴって あの 元 森
GS-S5-C-24	78.181	78.792	元総理の
GS-S5-D-10	78.635	79.456	あっあっその人
GS-S5-B-34	79.854	80.413	あーあー
GS-S5-D-11	79.86	81.411	あのなんかへんなポーズしている人です
GS-S5-B-35	81.581	82.15	へぇー
GS-S5-C-25	82.332	83.649	あのダイゴはあれ
GS-S5-B-36	83.213	84.341	メンタリストってなんだし
GS-S5-D-12	84.05	87.207	あーじゃ あ 違う あれか あっちかメンタリストだとあっちか
GS-S5-C-26	85.241	86.198	あれは違いますよね
GS-S5-A-17	85.586	86.424	メンタリストダイゴ
GS-S5-C-27	87.379	88.064	違うほうですよね
GS-S5-A-18	87.441	87.745	あのー
GS-S5-D-13	87.733	88.509	なんでしたっけ
GS-S5-A-19	88.803	90.745	最初フォーク曲げてたのになんか途中から
GS-S5-D-14	91.128	91.9	あっトリック
GS-S5-C-28	91.503	92.475	えっ ユリゲラーですか
GS-S5-B-37	92.964	93.368	{LAUGH}
GS-S5-D-15	93.077	93.309	あいや
GS-S5-A-20	93.429	94.036	{LAUGH}
GS-S5-B-38	93.846	94.59	{LAUGH}
GS-S5-C-29	94.266	94.913	古すぎます
GS-S5-D-16	94.296	97.817	あっなんか その 人の 人の心を読むみたいな人ですよ
GS-S5-B-39	95.077	95.986	（それ古いと思う）それはいいいと思う
GS-S5-A-21	96.943	97.518	そうですね
GS-S5-C-30	97.269	97.754	あー
GS-S5-C-31	98.181	98.409	ぺね
GS-S5-C-32	98.679	99.379	いやなんでもないです
GS-S5-B-40	100.945	101.747	うーーん
GS-S5-A-22	101.49	102.281	え ちょとこの2人
GS-S5-A-23	102.486	103.716	意外と頼りにならないですよ今回
GS-S5-D-17	103.309	103.809	そうっすね
GS-S5-B-41	104.215	104.475	うん
GS-S5-A-24	104.218	104.539	きん
GS-S5-A-25	104.633	105.348	{LAUGH}
GS-S5-D-18	104.675	105.018	{LAUGH}
GS-S5-D-19	105.018	106.762	流石に だい だいぶしらない
GS-S5-B-42	105.173	105.668	{LAUGH}
GS-S5-C-33	105.218	106.743	だめですか 僕戦力外ですわ
GS-S5-A-26	106.775	107.215	{LAUGH}
GS-S5-B-43	106.99	107.543	ちょっとね
GS-S5-A-27	107.596	109.29	知らない量が多すぎて
GS-S5-B-44	109.406	110.183	もーいやっす
GS-S5-D-20	109.861	112.241	いやっ5人ぐらいだと思ったら だいぶ 3分の1くらいしか
GS-S5-A-28	109.889	110.312	{LAUGH}
GS-S5-C-34	113.216	114.805	3割わからないって言ったけど
GS-S5-B-45	114.65	115.075	それね
GS-S5-C-35	115.205	116.856	3個しかわからないに訂正しますね
GS-S5-B-46	117.09	117.335	うーん
GS-S5-A-29	118.266	118.758	三個
GS-S5-D-21	119.239	121.237	3個 だいぶ 15人
GS-S5-C-36	119.328	119.46	はい
GS-S5-B-47	119.683	120.094	まあね
GS-S5-C-37	120.912	121.992	正直わかるのが
GS-S5-C-38	122.501	122.796	こー
GS-S5-C-39	123.145	123.867	くまモンと
GS-S5-B-48	123.772	124.34	{LAUGH}
GS-S5-D-22	123.832	123.954	く
GS-S5-C-40	124.498	125.262	石川遼と
GS-S5-C-41	125.868	126.877	今でしょ の人だけですよ
GS-S5-B-49	127.849	128.601	あーあーあー
GS-S5-A-30	127.952	128.05	えっ
GS-S5-A-31	128.464	129.709	石原さとみ 三浦春馬
GS-S5-C-42	130.35	131.164	いやちょっとわからないです
GS-S5-D-23	131.909	132.379	石原
GS-S5-B-50	132.288	133.937	石原さとみ 三浦春馬
GS-S5-B-51	134.958	135.29	って何
GS-S5-D-24	136.175	137.075	えー女優と俳優
GS-S5-C-43	136.66	137.569	あー山寺宏一もわかるわ
GS-S5-B-52	138.007	138.313	うーん
GS-S5-A-32	138.792	139.65	女優と俳優
GS-S5-B-53	139.737	139.928	ごめん
GS-S5-B-54	140.323	140.986	{LAUGH}
GS-S5-C-44	141.058	142.205	まあとりあえず とりあえずまあ
GS-S5-D-25	141.115	142.196	あれですよ この間
GS-S5-C-45	142.888	144.496	皆さんな 何を1位1位にしたか
GS-S5-A-33	144.171	144.66	{LAUGH}
GS-S5-A-34	145.618	146.243	石原さとみ
GS-S5-B-55	147.847	148.496	ゴールデンボンバー
GS-S5-D-26	149.533	150.53	えーと 指原
GS-S5-C-46	151.13	151.92	僕はくまモンです
GS-S5-B-56	152.311	153.302	{LAUGH}
GS-S5-B-57	153.526	154.094	その心は
GS-S5-A-35	153.641	154.135	くまモン
GS-S5-B-58	154.322	154.967	{LAUGH}
GS-S5-A-36	154.954	155.439	くまモン
GS-S5-C-47	155.424	155.943	まずですね
GS-S5-C-48	157.261	158.345	くまモン着ぐるみじゃないですか
GS-S5-B-59	158.49	158.698	うん
GS-S5-C-49	158.961	160.115	とりあえず 着ぐるみは
GS-S5-C-50	160.609	162.811	いたら みんな着ぐるみいんじゃんって近寄ってきますよね
GS-S5-B-60	163.037	163.286	うん 
GS-S5-B-61	163.289	163.819	{LAUGH}
GS-S5-C-51	163.861	165.1	そしたらどんどん人が集まるじゃないですか
GS-S5-B-62	165.073	165.249	うん
GS-S5-A-37	165.435	165.641	うん
GS-S5-C-52	165.494	167.766	人が集まるとあーなにやってんだろって人が集まるじゃないですか
GS-S5-C-53	168.901	170.266	人が集まるじゃないですか
GS-S5-B-63	170.345	171.496	なるほどね 集客ね
GS-S5-C-54	170.82	171.637	というわけでくまモンです
GS-S5-D-27	170.871	171.407	あー
GS-S5-B-64	171.758	172.156	{LAUGH}
GS-S5-C-55	172.183	173.337	インパクトがあればそれでいいんです
GS-S5-B-65	173.5	173.879	なるほど
GS-S5-B-66	174.459	175.235	{LAUGH}
GS-S5-A-38	174.707	175.152	なるほど
GS-S5-B-67	176.141	176.966	うーん
GS-S5-A-39	176.209	177.986	それちょっと舞台イベントには
GS-S5-B-68	179.13	179.505	それね
GS-S5-C-56	179.232	179.735	あ
GS-S5-D-28	179.992	180.816	しゃべりができない
GS-S5-A-40	180.988	181.596	そうですね
GS-S5-C-57	182.32	183.145	まあ でもですよ
GS-S5-C-58	183.596	184.507	逆にあのー
GS-S5-C-59	184.86	185.864	まあ1番の方
GS-S5-C-60	186.537	187.464	知ってる人っていますか
GS-S5-B-69	188.116	189.026	それ俺も 
GS-S5-C-61	190.19	190.437	まあ
GS-S5-B-70	190.449	190.916	せめて
GS-S5-A-41	190.466	191.432	1番分かんない
GS-S5-C-62	191.543	193.956	僕もわからないですね 卒業生ですって呼んでもですね
GS-S5-B-71	192.418	192.728	でしょ
GS-S5-C-63	194.167	195.592	こおファンの方しか集まらない
GS-S5-C-64	195.862	198.02	て状況だと逆に人がこなくてー
GS-S5-B-72	196.902	197.105	そう
GS-S5-C-65	198.935	200.13	ん っん んーってなっ
GS-S5-C-66	200.462	201.286	てしまうと思うんですよ
GS-S5-B-73	201.635	201.96	うーん
GS-S5-C-67	202.283	202.741	あとですね
GS-S5-C-68	203.192	204.977	石川遼 プロゴルファー
GS-S5-C-69	205.262	205.828	ってあるじゃないですか
GS-S5-C-70	206.42	207.333	しゃべりうまいんですかね
GS-S5-A-42	206.479	206.688	うん
GS-S5-B-74	207.973	208.213	それ
GS-S5-C-71	208.384	209.288	疑問符が付く
GS-S5-B-75	211.381	211.928	普通に
GS-S5-B-76	212.252	215.205	これー どうなんだろ舞台イベントってこれってトークイベント 
GS-S5-B-77	216.02	216.652	って考えちゃう
GS-S5-A-43	216.515	217.218	が 無難
GS-S5-B-78	217.666	217.879	かな
GS-S5-A-44	219.058	219.513	ですね
GS-S5-B-79	219.611	220.971	だよね そうするとさー
GS-S5-B-80	221.327	222.105	まあなんかー
GS-S5-B-81	223.173	224.949	そのトークイベントやってもらうか
GS-S5-A-45	224.922	225.141	うん
GS-S5-B-82	225.347	225.996	あとはまあ
GS-S5-B-83	226.411	227.55	ゴールデンボンバ―やー
GS-S5-B-84	228.126	228.296	はっ
GS-S5-B-85	228.901	229.537	はっ はか
GS-S5-B-86	229.947	230.9	葉加瀬太郎
GS-S5-A-46	231.119	231.487	{LAUGH}
GS-S5-B-87	231.268	231.744	{LAUGH}
GS-S5-C-72	231.843	232.752	えっなんかそんなのいました
GS-S5-B-88	232.941	233.413	11番
GS-S5-C-73	232.971	233.324	あー
GS-S5-B-89	233.964	234.845	のバイオリニスト
GS-S5-C-74	234.045	235.711	11番は割といいと思うんですよ
GS-S5-B-90	235.59	235.815	ねっ
GS-S5-B-91	236.064	236.898	このーどっちか
GS-S5-B-92	237.451	239.794	これか あと まあ芸人の渡辺直美
GS-S5-C-75	240.192	241.416	そうですね しゃべりがうまそうな人を
GS-S5-A-47	240.4	240.739	うーん
GS-S5-B-93	241.488	241.916	とか
GS-S5-C-76	241.739	242.258	連れてくるか
GS-S5-B-94	242.147	242.809	タレント
GS-S5-B-95	243.426	244.383	タレント 声優
GS-S5-B-96	245.041	246.867	にやってもらうかなって思うんだよね
GS-S5-C-77	246.254	246.405	はい
GS-S5-C-78	247.358	250.096	するなんか ライダーショーみたいな感じでねくまモンになんかやらせるとか
GS-S5-B-97	247.552	247.658	なっ
GS-S5-B-98	250.34	250.813	{LAUGH}
GS-S5-B-99	251.513	253.296	流石にねー ちょっとできるかな
GS-S5-B-100	253.383	253.99	{LAUGH}
GS-S5-B-101	255.654	256.654	ど どうだろう
GS-S5-B-102	257.069	259.0	トークイベントって考えるならさっきの
GS-S5-B-103	259.392	259.873	その中の
GS-S5-B-104	260.473	262.469	人たちが一番ベストかなって思うんだけど
GS-S5-A-48	261.239	261.477	うん
GS-S5-B-105	263.028	264.935	ちょっと気になるのがさ 収益なんだよ
GS-S5-B-106	265.233	265.871	{LAUGH}
GS-S5-C-79	266.226	267.549	絶対くまモン安いですよ
GS-S5-B-107	267.637	268.167	それ
GS-S5-C-80	268.086	269.279	着ぐるみ借りてくるだけですもん
GS-S5-B-108	268.167	268.647	{LAUGH}
GS-S5-D-29	268.418	268.891	あー
GS-S5-B-109	269.017	269.267	それ
GS-S5-B-110	269.771	271.7	中身 中身学生でかまわない
GS-S5-A-49	270.907	273.02	{LAUGH}
GS-S5-B-111	271.7	271.887	{LAUGH}
GS-S5-C-81	272.0	272.133	はい
GS-S5-B-112	272.122	272.337	{LAUGH}
GS-S5-B-113	272.611	274.145	ちょっとアメフトのやつ
GS-S5-A-50	273.486	274.949	そう それちょっと詐欺じゃない
GS-S5-B-114	274.388	275.213	{LAUGH}
GS-S5-A-51	274.949	275.266	{LAUGH}
GS-S5-A-52	275.724	277.441	それ くまモン呼んだって
GS-S5-B-115	275.872	276.397	{LAUGH}
GS-S5-B-116	276.614	277.072	{LAUGH}
GS-S5-C-82	276.962	277.954	コスパ最高ですよ
GS-S5-A-53	277.973	278.547	{LAUGH}
GS-S5-B-117	278.113	279.03	コスパはいいと思うよ
GS-S5-C-83	279.292	279.828	違いますよ
GS-S5-C-84	280.164	280.76	くまモンの
GS-S5-C-85	281.0	281.556	外見を
GS-S5-C-86	281.76	282.696	熊本から呼んだんです
GS-S5-B-118	282.856	283.043	そっ
GS-S5-A-54	283.446	283.967	そんな
GS-S5-C-87	283.484	283.654	はい
GS-S5-B-119	283.54	283.961	{LAUGH}
GS-S5-C-88	284.16	284.716	外見です
GS-S5-B-120	284.207	285.407	{LAUGH}
GS-S5-A-55	284.784	285.426	{LAUGH}
GS-S5-C-89	285.781	286.575	産地偽装です
GS-S5-B-121	286.942	287.133	ねっ
GS-S5-B-122	287.549	288.181	それは大事だと思う
GS-S5-B-123	290.101	291.635	まあでも トークイベントとか
GS-S5-B-124	292.089	292.582	まあ
GS-S5-B-125	292.908	294.447	なんかやってもらうんだったら
GS-S5-A-56	292.954	293.379	うーん
GS-S5-C-90	295.501	296.522	えー山ちゃんかなー
GS-S5-B-126	296.611	297.445	まあねー
GS-S5-B-127	297.773	298.594	一番こっ
GS-S5-B-128	299.12	299.922	声優だからね
GS-S5-A-57	300.146	301.964	無難というか安牌というか
GS-S5-B-129	301.845	302.166	それね
GS-S5-B-130	304.915	308.139	が 一番ベストだけど 一番金かかりそうな人でもありそうな気がするんだよねおれ
GS-S5-C-91	308.005	308.298	あんま
GS-S5-C-92	308.505	310.809	そんないうほどかからなかったですね
GS-S5-B-131	310.924	311.239	まじで
GS-S5-C-93	311.42	311.586	はい
GS-S5-B-132	311.53	313.246	{LAUGH}
GS-S5-A-58	311.69	311.946	{LAUGH}
GS-S5-A-59	311.947	312.805	よく知ってるね
GS-S5-A-60	313.244	313.831	{LAUGH}
GS-S5-C-94	314.035	314.15	いや
GS-S5-C-95	314.522	315.641	でも わかんないなー
GS-S5-C-96	316.426	316.747	ふり
GS-S5-C-97	316.977	319.567	なっ こう歩みのサークルうちの大学あるんですよー
GS-S5-B-133	319.643	320.218	んーあるね
GS-S5-A-61	320.598	320.905	うーん
GS-S5-C-99	323.849	325.324	お金を出してたりするんですけど
GS-S5-B-134	325.362	325.943	へーまじか
GS-S5-C-100	326.622	329.094	あっ 山ちゃん人気だから高いかもしれない
GS-S5-B-135	328.842	329.907	ちょっと高い気がする
GS-S5-B-136	330.269	331.807	でもゴールデンボンバーも
GS-S5-C-101	330.915	333.762	でも絶対ゴールデンボンバー呼んだり 指原呼んだりするより安いですよ
GS-S5-B-137	333.818	334.201	それね
GS-S5-A-62	334.86	335.369	{LAUGH}
GS-S5-C-102	335.118	337.364	でも一番安い人は多分こう今でしょの人か くまモン
GS-S5-B-138	338.049	338.762	でもさー
GS-S5-B-139	339.045	339.441	どうだろ
GS-S5-B-140	339.79	340.528	東進
GS-S5-A-63	340.867	341.945	いや 呼んでも
GS-S5-A-64	343.25	344.726	安いかもしれないけど
GS-S5-B-141	345.484	346.583	収益があるかどいうか
GS-S5-A-65	346.1	347.049	来てどお っていう
GS-S5-B-142	347.056	347.511	そお
GS-S5-C-103	347.515	347.743	まあ
GS-S5-A-66	349.377	350.105	ところだよ
GS-S5-B-143	350.064	350.337	ねー
GS-S5-B-144	351.852	353.539	子役は子役で安いと思うよ
GS-S5-B-145	353.932	354.521	{LAUGH}
GS-S5-C-104	354.267	355.267	まああれですねあのー
GS-S5-C-105	356.335	358.06	あれです 動物と子供と
GS-S5-C-106	359.288	359.792	食べ物は
GS-S5-C-107	360.283	360.881	視聴率とれるっ
GS-S5-C-108	361.828	362.411	っていうじゃないですかー
GS-S5-B-146	361.875	362.062	ねっ
GS-S5-A-67	362.53	364.664	いや 大学に愛菜ちゃん来ても絶対に行かないんです
GS-S5-B-147	362.541	362.866	それ
GS-S5-C-109	364.724	365.483	あっほんとそれですわー
GS-S5-B-148	364.888	365.318	まじか
GS-S5-A-68	365.622	366.503	{LAUGH}
GS-S5-B-149	365.647	366.185	{LAUGH}
GS-S5-C-110	366.724	368.777	僕この中で着たらいくの くまモンと
GS-S5-C-111	369.33	370.756	あの山ちゃんとあとなんだろ
GS-S5-C-112	371.033	371.864	今でしょの人かなー
GS-S5-B-150	373.241	373.696	まじか
GS-S5-C-113	374.618	375.55	えっ 僕はちょっと
GS-S5-C-114	376.379	377.586	AKBとか興味ないんで―
GS-S5-B-151	377.898	378.333	なるほどね
GS-S5-C-115	378.547	380.579	AKBよりAK47の方が興味あるんで
GS-S5-B-152	381.764	382.13	どうしよう
GS-S5-B-153	382.4	384.079	全員言及しないとだめだからー
GS-S5-B-154	384.82	385.294	とりあえず
GS-S5-A-69	384.884	385.883	うん そうですね
GS-S5-B-155	385.701	386.171	絶対
GS-S5-B-156	387.113	388.462	絶対ダメな人だけあげようか
GS-S5-B-157	388.712	389.359	{LAUGH}
GS-S5-A-70	389.422	389.943	愛菜ちゃん
GS-S5-B-158	390.331	390.449	はい
GS-S5-B-159	390.692	391.132	6番
GS-S5-C-116	391.715	392.0	1番
GS-S5-B-160	392.509	392.839	1番
GS-S5-A-71	394.692	395.162	えっと
GS-S5-A-72	395.467	396.464	個人的に言うと
GS-S5-A-73	398.124	398.758	愛菜ちゃん
GS-S5-A-74	399.327	399.805	ダイゴ
GS-S5-A-75	400.073	400.701	石田さん
GS-S5-A-76	401.571	402.273	葉加瀬太郎
GS-S5-A-77	402.62	403.115	くまモン
GS-S5-C-117	403.666	405.111	えーくまモンもありだと思うんですけど
GS-S5-A-78	404.843	406.449	ここら辺はないなって感じ
GS-S5-B-161	406.188	406.705	ないか
GS-S5-A-79	408.186	410.649	あとこの決め方 15分でまとまんないっす
GS-S5-A-80	410.649	411.241	{LAUGH}
GS-S5-B-162	410.837	411.141	それね
GS-S5-D-30	410.901	411.141	うーん
GS-S5-A-81	411.756	412.48	{LAUGH}
GS-S5-C-118	413.19	416.766	ディズニ―ランドとか行くと人がみんな集まって たかってるじゃないですか―着ぐるみに
GS-S5-B-163	417.569	418.998	そーれなー
GS-S5-A-82	419.054	420.726	えっそれ舞台に呼んで
GS-S5-D-31	421.124	421.964	しゃべんないのが
GS-S5-A-83	421.522	422.1	席
GS-S5-A-84	422.849	425.592	席両払ってまでくまモンのトークを見に来る人は
GS-S5-C-119	425.896	427.881	あっまあ舞台イベントだったらなー
GS-S5-A-85	427.352	428.064	まあいないでしょう
GS-S5-B-164	428.222	428.437	ねっ
GS-S5-C-120	428.613	429.279	そうですねー
GS-S5-C-121	431.975	433.475	葉加瀬太郎はわんちゃんあり
GS-S5-B-165	434.681	435.42	バイオリニスト
GS-S5-C-122	435.59	435.764	はい
GS-S5-B-166	435.901	436.23	まあ
GS-S5-A-86	435.932	436.816	演奏してもらう
GS-S5-B-167	436.56	438.367	演奏してもらうのが一番ベストかなって思うからさ
GS-S5-B-168	439.967	445.116	だから 舞台で何もできない人たちの方は絶対下位に持ってこないとだめだと思う
GS-S5-B-169	445.506	445.85	俺は
GS-S5-A-87	445.511	446.388	んー
GS-S5-B-170	446.23	446.386	{LAUGH}
GS-S5-A-88	447.362	447.833	トーク
GS-S5-A-89	448.222	448.681	トーク
GS-S5-B-171	448.286	448.9	だから
GS-S5-B-172	449.541	450.613	メンタリストのダイゴ
GS-S5-B-173	451.177	452.447	なんかなんにもできなそうだし
GS-S5-B-174	452.778	453.844	{LAUGH}
GS-S5-C-123	453.061	453.549	{LAUGH}
GS-S5-B-175	454.43	455.501	{LAUGH}
GS-S5-A-90	454.965	455.825	{LAUGH}
GS-S5-B-176	456.109	456.764	石川遼
GS-S5-B-177	456.969	457.318	うーん
GS-S5-B-178	459.716	460.562	ねーなんか とー
GS-S5-B-179	461.122	461.881	この今でしょ
GS-S5-B-180	462.113	462.615	林さん
GS-S5-C-125	463.041	463.205	はい
GS-S5-A-91	463.367	463.556	はい
GS-S5-B-181	463.556	465.2	林さんなんか来たら
GS-S5-B-182	466.996	469.29	トークイベントっていうより入試相談会になりそう
GS-S5-A-92	469.106	469.863	{LAUGH}
GS-S5-B-183	469.29	470.5	{LAUGH}
GS-S5-B-184	470.995	472.607	{LAUGH}
GS-S5-A-93	471.377	472.601	大学ですよここ
GS-S5-C-126	472.447	474.109	成蹊大生の学力を上げるためには
GS-S5-C-127	474.685	475.15	{LAUGH}
GS-S5-B-185	474.999	476.384	{LAUGH}
GS-S5-C-128	475.835	476.737	行きませんけどね 僕
GS-S5-A-94	475.909	476.449	あっでも
GS-S5-A-95	476.811	479.001	しゃべり聞いてみたいですけどね 個人的には
GS-S5-C-129	478.947	480.241	あもうそれは確かにあります
GS-S5-A-96	479.218	481.484	一般的には分からないですけど
GS-S5-B-186	481.752	482.513	まあそれねー
GS-S5-C-130	482.226	483.622	エガちゃんがいたら一発だったのに
GS-S5-B-187	484.339	484.794	なるほどー
GS-S5-A-97	485.694	487.026	これ多分 上位絞ったほうが
GS-S5-A-98	487.681	489.128	上位の方が結構決めや
GS-S5-A-99	489.426	490.437	すいと思うんですけど
GS-S5-C-131	489.479	491.264	ちょうきょうじょいー
GS-S5-B-188	489.53	490.05	上位を
GS-S5-B-189	491.709	493.141	よし うーん
GS-S5-A-100	492.822	494.366	普通に女優とか俳優とか
GS-S5-B-190	495.441	496.996	それがわからないんだよ 俺
GS-S5-C-132	496.257	496.681	まあ
GS-S5-C-133	497.441	498.375	そうなんですよー
GS-S5-B-191	497.449	498.538	{LAUGH}
GS-S5-A-101	497.486	499.374	{LAUGH}
GS-S5-B-192	499.111	501.266	3番と4番に関して何もわからないんだよ俺
GS-S5-D-32	499.117	499.483	{LAUGH}
GS-S5-D-33	499.901	500.411	まあいいや
GS-S5-D-34	501.705	505.598	3と4きたらかなり人はきますよ 人は来ますけど ただ高い
GS-S5-A-102	503.335	504.207	来ますよねー
GS-S5-B-193	503.411	503.824	まじか
GS-S5-D-35	506.096	509.516	ただ呼ぶのが高いのを除けばその人は絶対に3か4が
GS-S5-A-103	506.1	506.554	あー
GS-S5-B-194	510.209	510.839	そーなんだ
GS-S5-D-36	511.345	512.871	3はきる くる くると
GS-S5-A-104	511.467	511.611	か
GS-S5-A-105	512.484	513.384	確実だよね
GS-S5-D-37	513.456	514.091	ほぼ確実
GS-S5-C-134	514.233	517.686	3ちょっと僕はわからないんですけどそこらへんはお任せするしかないんですよ
GS-S5-B-195	515.994	516.76	俺もわかんない
GS-S5-B-196	517.652	517.905	そおー
GS-S5-D-38	518.93	519.132	もう
GS-S5-D-39	519.709	520.879	上位から決めていった方がいいですかね
GS-S5-A-106	519.813	519.979	うん
GS-S5-A-107	520.55	520.76	うん
GS-S5-A-108	520.964	521.266	だよね
GS-S5-B-197	521.216	522.305	じゃ上位からやる ok
GS-S5-B-198	524.726	526.432	1,2,3,4ほんとだね
GS-S5-D-40	524.746	525.116	あれですかね
GS-S5-B-199	527.043	530.001	どちらにしろあと俺わからないの3番と4番なんだよね一切
GS-S5-B-200	530.407	530.777	{LAUGH}
GS-S5-A-109	530.881	531.669	上位でいうと
GS-S5-C-135	530.947	532.807	3番ってわかんないっすよ 僕もわかんないんですよ
GS-S5-B-201	532.632	533.15	わかんない
GS-S5-B-202	533.867	534.471	女優と
GS-S5-C-136	533.911	534.631	何の人っすか
GS-S5-A-110	534.0	534.828	3,4
GS-S5-A-111	535.554	536.015	15
GS-S5-A-112	536.241	536.684	7
GS-S5-A-113	538.198	538.66	10あたり
GS-S5-D-41	539.047	540.117	あーそうですね
GS-S5-D-42	540.637	543.301	そこらへんはまおとりあえず来るんじゃないですか人は
GS-S5-C-137	544.198	545.428	11番とかどうですか
GS-S5-D-43	546.684	547.975	11はどうなんですかね 」
GS-S5-C-138	546.832	547.33	バイオリン
GS-S5-D-44	549.054	550.062	バイオリン聞きたい人は
GS-S5-D-45	550.462	551.19	来ますけど
GS-S5-B-203	550.52	550.833	だめ
GS-S5-D-46	551.707	553.12	すごい聞きたいかといわれると
GS-S5-B-204	553.256	555.356	あっでもそっか バン ろっ そっか
GS-S5-A-114	554.113	554.717	一般
GS-S5-A-115	555.162	556.173	うけは ないですよね 
GS-S5-B-205	555.709	556.635	バンドがあるからさ
GS-S5-C-139	556.913	557.526	あー
GS-S5-B-206	557.977	558.95	あまり演奏は
GS-S5-B-207	559.366	559.828	かぶるか
GS-S5-C-140	559.445	559.875	潰し合う
GS-S5-B-208	561.05	561.845	バイオリンはちょっと
GS-S5-B-209	562.132	562.715	どうなんだろー
GS-S5-B-210	565.564	567.028	えっでも どうなんだろー 
GS-S5-C-141	565.845	566.339	あとー
GS-S5-C-142	567.079	568.379	5分半でーす
GS-S5-B-211	568.077	568.852	よしー
