ID	start	end	transcription
BP-S5-B-19	56.22	57.597	食いもん以外を提供しようと
BP-S5-C-17	56.925	58.034	よくよく考えてみてくださいよ
BP-S5-C-18	58.395	59.982	こんなにたくさん増える団体で
BP-S5-C-19	60.547	60.78	まあ
BP-S5-C-20	61.09	64.673	食いもの枠のパイを分け合うんだったらみんな少なくなるしかないじゃないですか
BP-S5-B-20	64.252	65.448	{LAUGH}
BP-S5-C-21	65.636	66.393	この中にですよ
BP-S5-B-21	66.566	66.753	うん
BP-S5-A-3	66.866	67.209	おー
BP-S5-C-22	67.026	69.098	射的とかそうゆう
BP-S5-A-4	67.209	68.76	{LAUGH}
BP-S5-B-22	67.665	68.615	{LAUGH}
BP-S5-C-23	69.726	70.042	血色の
BP-S5-C-24	70.469	71.763	色の違うものを混ぜておけば
BP-S5-C-25	72.504	74.201	まあみんななん回ってなんか
BP-S5-A-5	72.628	72.935	おー
BP-S5-C-26	74.585	75.839	遊ぶとこないかなって言って
BP-S5-C-27	76.496	76.995	ここしか
BP-S5-C-28	77.412	79.161	自分たちが出すとこしかないじゃないですか
BP-S5-B-23	79.276	79.585	うん
BP-S5-C-29	79.873	80.582	そこ行くでしょ
BP-S5-C-30	81.339	83.044	そのパイ全部自分たちが貰える訳ですから
BP-S5-B-24	85.263	85.533	うまい
BP-S5-B-25	85.862	86.706	{LAUGH}
BP-S5-D-3	86.08	86.336	うん
BP-S5-B-27	89.871	90.001	まっ
BP-S5-C-32	90.671	90.868	でい
BP-S5-B-28	90.819	92.666	生き物扱うとちょっとなんか
BP-S5-C-33	92.698	93.765	お金かかりそうですね
BP-S5-B-29	93.863	96.262	い や でも射的だったらわんちゃんかもしれない 確かに
BP-S5-B-30	97.089	97.462	そっか
BP-S5-A-6	97.715	98.254	射的
BP-S5-B-31	98.374	99.389	射的は うん
BP-S5-A-7	99.434	100.283	あ ストラックアウト
BP-S5-B-32	100.58	102.323	ストラックアウトもしくは輪投げなり
BP-S5-C-34	101.349	101.985	あー
BP-S5-D-4	101.583	102.127	あー
BP-S5-A-8	103.515	104.664	輪投げっちょっと幼稚すぎますね
BP-S5-B-33	105.027	105.944	{LAUGH}
BP-S5-C-35	105.404	106.284	輪投げはちょっと
BP-S5-B-34	106.5	107.072	まじか
BP-S5-A-9	106.701	109.853	{?}ちょっと ちょっと ちょっと いただけないと思います
BP-S5-C-36	107.874	108.174	だ
BP-S5-C-37	109.59	110.669	ヨーヨー釣りとかだと
BP-S5-C-38	111.187	111.65	そのー
BP-S5-C-39	111.957	112.587	問屋いって
BP-S5-C-40	113.125	114.544	風船くれって言って風船買って来て
BP-S5-B-35	113.15	113.31	ね
BP-S5-C-41	115.093	115.795	そこらへんから
BP-S5-B-36	115.202	116.603	みじれるバーんてやっちゃうのね
BP-S5-C-42	116.9	117.03	はい
BP-S5-B-37	118.107	119.467	あーでもそれは確かにうまい
BP-S5-A-10	120.814	121.427	遊びが
BP-S5-B-38	121.852	122.492	遊びが
BP-S5-B-39	122.857	123.17	増えた
BP-S5-B-40	123.439	123.659	あー
BP-S5-A-11	125.154	125.615	遊び
BP-S5-A-12	125.829	126.918	でも客層が
BP-S5-A-13	127.961	130.383	大学生ぐらいの人多いので
BP-S5-B-41	129.288	130.296	射的はいけるっしょ
BP-S5-B-42	130.633	131.106	{LAUGH}
BP-S5-C-43	130.726	132.241	射的もうろちょろいけると思います
BP-S5-B-43	131.968	133.079	うん 射的はいけそう
BP-S5-D-5	132.706	133.546	射的は
BP-S5-A-14	133.74	135.911	で 他大の文化祭に射的屋って行きますか
BP-S5-B-44	136.396	136.585	え
BP-S5-C-44	137.146	137.69	え いくでしょ
BP-S5-B-45	137.761	139.609	ないのがおかしいんだよ よく考えると 確かに
BP-S5-B-46	139.933	140.328	てかなんで
BP-S5-B-47	141.126	141.436	うん
BP-S5-C-45	141.531	142.873	だってあれですよ 前あの
BP-S5-C-46	143.5	145.738	そこ 吉祥寺のコピス コピスじゃなくて
BP-S5-B-48	145.823	146.803	あの8番のとこでしょ
BP-S5-C-47	146.912	147.595	はい やってましたよね
BP-S5-B-49	147.633	148.219	やってるやってる
BP-S5-C-48	147.806	149.715	あそこの あっ射的やってんじゃんってふって見たら
BP-S5-C-49	150.012	150.915	すげー並んでましたからね
BP-S5-B-50	150.963	151.198	それ
BP-S5-A-15	152.002	152.776	へー
BP-S5-D-6	152.41	152.695	へぇ
BP-S5-A-16	153.241	154.022	そうなんですか
BP-S5-C-50	153.942	154.073	はい
BP-S5-B-51	153.966	154.177	と
BP-S5-C-51	155.626	156.363	こーあのー
BP-S5-C-52	156.849	158.06	横のセブンイレブンがですね
BP-S5-C-53	158.339	160.53	ごみ箱を撤去してましたね あれは賢いと思いました
BP-S5-A-17	159.643	161.206	{LAUGH}
BP-S5-B-52	160.661	160.854	うん
BP-S5-A-18	162.716	163.837	射的か
BP-S5-B-54	164.21	165.09	射的はうまい
BP-S5-B-56	167.794	168.662	お店
BP-S5-B-57	169.988	171.194	食いもんという指定はないしね
BP-S5-C-54	172.709	174.512	今それがそこにあってみなさん他になんかこう
BP-S5-C-55	175.044	176.328	こういうの出したいってのある方
BP-S5-B-58	176.683	176.792	いや
BP-S5-C-56	176.688	177.034	いらっしゃいます
BP-S5-A-19	177.555	178.137	水あめ
BP-S5-B-59	178.461	178.992	なんでや
BP-S5-B-60	178.992	179.465	{LAUGH}
BP-S5-C-57	179.034	180.639	水あめっすか
BP-S5-A-20	179.569	181.839	{LAUGH}
BP-S5-B-61	179.884	181.405	{LAUGH}
BP-S5-C-58	182.674	184.733	あんま馴染みないですよ 最近だと
BP-S5-A-21	184.239	184.385	え
BP-S5-A-22	185.397	185.853	え ない
BP-S5-C-59	186.074	186.487	ないです
BP-S5-A-23	186.698	187.024	えー
BP-S5-A-24	187.366	187.709	自分
BP-S5-A-25	187.983	189.544	小っちゃいときからずーっと水あめ
BP-S5-C-60	189.83	190.238	まじです
BP-S5-A-26	190.578	191.429	近くの大学
BP-S5-A-27	191.668	192.467	近所の あった
BP-S5-B-62	192.875	193.783	大学みーちゃむ
BP-S5-B-63	194.133	196.535	まあでもみーちゃむ結構 用意しやすいんだよね
BP-S5-A-28	197.635	198.192	そうですよね
BP-S5-B-64	198.085	198.311	そう
BP-S5-B-65	200.855	201.927	ほーん
BP-S5-A-29	202.423	204.653	あ あんま 勝手に個人的な意見ですけど ほんとに
BP-S5-A-30	204.653	205.403	{LAUGH}
BP-S5-B-66	206.507	206.809	どうだろ
BP-S5-A-31	207.309	208.075	水あめ
BP-S5-B-67	207.5	207.9	俺なんか
BP-S5-C-61	207.525	211.184	水あめだと あんままあ食べ物枠からお菓子枠
BP-S5-C-62	212.346	213.769	抜き出してもチュロスと
BP-S5-C-63	214.249	214.85	わたあめ
BP-S5-A-32	215.404	215.935	うーん
BP-S5-C-64	215.595	215.843	タピョ
BP-S5-B-68	216.263	217.261	タピオカ飲み物
BP-S5-C-65	216.301	219.153	わらび餅もあるしタピオカもクレープもあるんで
BP-S5-B-69	217.585	218.241	クレープあるし
BP-S5-B-70	219.675	219.799	ね
BP-S5-C-66	219.786	220.524	食い合うと思います
BP-S5-B-71	221.541	223.476	焼きそばの隣とかだったら結構
BP-S5-B-72	224.163	225.028	いいかなって思うけどね
BP-S5-C-67	226.478	226.998	そうなんですか
BP-S5-B-73	227.291	227.522	うん
BP-S5-B-74	227.91	228.366	あーなんか
BP-S5-B-75	229.428	232.114	甘いもん食べたあと さあー塩っぽいもの食いたくなるじゃん
BP-S5-C-68	233.355	233.846	確かに
BP-S5-B-76	234.18	234.298	ね
BP-S5-C-69	234.573	237.996	今更 ちょっと突っ込みたいんですが あのわくわくランド移動動物園の横に
BP-S5-C-70	238.316	239.172	食いものって大丈夫なんですか
BP-S5-B-77	239.593	240.322	まあ
BP-S5-A-33	240.43	241.824	{LAUGH}
BP-S5-B-78	241.305	241.813	気をつけろ
BP-S5-B-79	242.124	242.648	{LAUGH}
BP-S5-C-71	242.227	242.412	あ
BP-S5-A-34	242.915	243.758	細かい 細かい
BP-S5-A-35	243.872	244.327	{LAUGH}
BP-S5-B-80	245.405	246.085	まあそれはいい
BP-S5-C-72	245.703	246.532	自分自分たちでね
BP-S5-C-73	246.76	247.318	出すんじゃない
BP-S5-B-81	248.619	249.635	まあでもこれ自分たちで
BP-S5-A-36	249.663	249.97	うーん
BP-S5-B-82	250.3	251.506	出すってこと考えてだよね
BP-S5-A-37	252.159	252.601	あ そう
BP-S5-C-74	252.467	253.166	そうなんですね
BP-S5-B-83	253.718	254.285	でもなー
BP-S5-B-84	254.724	255.076	確かに
BP-S5-C-75	254.77	255.204	僕は
BP-S5-B-85	255.401	256.514	食いもの以外ってのはちょっと
BP-S5-C-76	255.515	255.696	しゃ
BP-S5-B-86	256.784	258.217	うん ちょっと意標つかれて
BP-S5-B-87	258.518	259.971	あーそれでいいやって思ってしまった
BP-S5-B-88	261.079	261.385	おーん
BP-S5-B-89	261.889	262.449	俺なんか
BP-S5-B-90	263.43	264.153	ずっとー
BP-S5-B-91	264.798	265.742	フランクフルトとか
BP-S5-B-92	266.454	267.94	あと揚げクレープとかやってたからさ
BP-S5-B-93	268.848	269.119	うん
BP-S5-A-38	269.219	269.955	あ やってたんですか
BP-S5-B-94	269.946	270.396	やってたよ
BP-S5-A-39	270.674	271.219	ふーん
BP-S5-B-95	270.824	271.165	ちゃんと
BP-S5-B-96	271.444	272.376	俺ーさ
BP-S5-B-97	272.799	272.949	から
BP-S5-A-40	274.774	275.571	どうですか 食いもん
BP-S5-A-41	275.819	276.739	出店して
BP-S5-B-98	277.333	277.554	いや
BP-S5-B-99	277.8	280.38	売れるっちゃ売れるんだけど 天気に左右されやすい
BP-S5-C-77	280.51	280.684	まあ
BP-S5-D-8	280.57	280.96	あー
BP-S5-B-100	281.189	283.859	年齢層にはね 影響されないんだけど
BP-S5-C-78	286.152	287.584	入荷コストもだいぶかかりますよね
BP-S5-B-101	286.264	286.479	あと
BP-S5-A-42	286.82	287.443	天気
BP-S5-A-43	287.78	288.52	ふーん
BP-S5-B-102	288.022	290.172	いやフランクフルトはね 一本48円
BP-S5-C-79	289.373	289.718	安いです
BP-S5-C-80	290.853	291.383	あ 安いですね
BP-S5-B-103	291.4	292.794	安いです でー
BP-S5-B-104	293.196	295.172	プレートとかがあれ
BP-S5-B-105	295.405	296.711	一枚約2 5円
BP-S5-C-81	297.31	297.69	あー
BP-S5-B-106	297.42	297.957	だから
BP-S5-B-107	298.172	300.823	あれ売ってるやつ調味料代含めて
BP-S5-B-108	301.392	302.255	55ぐらい
BP-S5-B-109	302.526	303.063	でー
BP-S5-B-110	303.41	304.639	売値約100円だから
BP-S5-B-111	305.575	305.689	ね
BP-S5-B-112	305.988	307.196	よ 48円くらいの
BP-S5-B-113	308.733	309.726	収益があるんですけど
BP-S5-B-114	310.098	312.694	あの欅祭本部に商売代を取られていくので
BP-S5-B-115	313.02	313.558	{LAUGH}
BP-S5-B-116	313.558	314.335	取られるんですよね
BP-S5-B-117	314.498	314.791	{LAUGH}
BP-S5-C-83	314.501	315.603	あ 自営屋がいるわけですね
BP-S5-B-118	315.73	316.384	そうなんですよね
BP-S5-B-119	316.835	317.413	{LAUGH}
BP-S5-B-120	318.204	320.37	だからね それ考えるとね
BP-S5-B-121	320.62	320.902	なんだろ
BP-S5-B-122	322.327	324.043	ヨーヨー釣りとかはね 多分ね
BP-S5-B-123	324.043	324.806	{LAUGH}
BP-S5-B-124	325.22	326.007	結構いい
BP-S5-B-125	326.007	326.706	{LAUGH}
BP-S5-C-84	326.843	327.773	迷わずあれですが
BP-S5-B-126	327.04	327.789	いい感じに
BP-S5-C-85	328.05	328.655	ヨーヨー
BP-S5-B-127	328.065	328.406	{LAUGH}
BP-S5-C-86	329.043	329.913	あれ買ってきて
BP-S5-C-87	330.669	332.093	でかい バケツっていうかケース
BP-S5-B-128	332.022	332.202	と
BP-S5-C-88	332.481	333.74	買って水ぽいって入れて
BP-S5-C-89	334.899	335.032	はい
BP-S5-B-130	335.85	337.928	射的はちょっと景品がね なくなったらちょっと
BP-S5-C-90	338.489	338.713	まあ
BP-S5-B-132	341.011	342.324	そう考えたらヨーヨー釣りは確かに
BP-S5-B-133	343.054	343.871	コスパもいいし
BP-S5-A-44	343.81	344.807	ふーん
BP-S5-C-91	343.824	344.684	うん そうですね
BP-S5-B-134	344.819	345.065	うん
BP-S5-B-135	346.262	347.753	どことも被らないのが一番でかい
BP-S5-B-136	348.657	348.898	そう
BP-S5-B-137	350.231	352.589	射的だとちょっとなんか危ない感あるからさ
BP-S5-B-138	354.039	354.309	ね
BP-S5-B-139	356.489	357.141	でー
BP-S5-B-140	357.994	358.411	あと
BP-S5-B-141	358.654	359.389	ストラックアウトは
BP-S5-B-142	359.83	360.797	ストラックアウトね
BP-S5-C-94	360.934	362.283	坂はちょっと大丈夫ですか
BP-S5-A-45	362.549	363.03	{LAUGH}
BP-S5-C-95	362.724	364.596	スペース確保できるのかなって
BP-S5-B-143	362.888	363.071	しゃ
BP-S5-A-46	363.672	363.969	{LAUGH}
BP-S5-C-96	365.718	367.836	あ あんまり小さすぎるとですね投げられない
BP-S5-C-97	368.316	369.02	感があるんで
BP-S5-B-144	368.387	369.083	それがあるよね
BP-S5-A-47	368.911	369.493	そうだね
BP-S5-C-98	369.543	369.706	はい
BP-S5-B-145	372.002	373.62	まあそれ考えるとヨーヨー
BP-S5-B-146	374.358	374.682	かね
BP-S5-B-147	375.514	376.969	他に食いものもうちょっと攻めてみる
BP-S5-B-148	377.207	377.818	{LAUGH}
BP-S5-C-99	378.475	380.533	いや このですよ 群雄割拠の中で
BP-S5-A-48	378.958	379.411	食いもん
BP-S5-B-149	381.598	382.297	は ねぇんだよな
BP-S5-C-100	382.395	382.969	そうなんですよ
BP-S5-B-150	383.357	385.45	で問題 ヨーヨー ヨーヨー
BP-S5-B-151	385.797	386.723	とりあえずあと
BP-S5-B-152	387.113	387.95	気になったのが
BP-S5-B-153	388.433	391.233	来る人の年代層で一番多いのがやっぱり大学生
BP-S5-C-101	391.544	391.7	はい
BP-S5-B-154	391.856	392.933	21歳から25歳
BP-S5-A-49	391.906	392.23	うん
BP-S5-B-155	394.54	395.413	で そのあとは
BP-S5-B-156	395.858	397.12	えー高校生と
BP-S5-B-157	398.339	399.771	えーっと 親世代か
BP-S5-C-102	400.861	401.426	そうなんですね
BP-S5-B-158	403.733	404.941	うーん 高校生
BP-S5-B-159	406.183	407.833	高校生にはヨーヨー無理か
BP-S5-B-160	408.115	410.183	大学生だと結構なつかしんでやる
BP-S5-C-103	411.198	412.161	間違いなくですね
BP-S5-C-104	412.65	414.88	こうヨーヨー釣りはですね カップル勢には受けます
BP-S5-B-162	415.137	415.719	まじで
BP-S5-C-105	415.898	416.05	はい
BP-S5-A-50	416.494	417.069	{LAUGH}
BP-S5-B-163	416.727	417.22	そっか
BP-S5-D-9	416.913	417.536	そっか
BP-S5-C-106	417.21	418.906	リア充から金をむしり取るしかない
BP-S5-B-164	418.904	419.532	そっか
BP-S5-D-10	418.946	419.57	そっか
BP-S5-B-165	421.17	421.862	まあな
BP-S5-C-107	423.213	423.813	まああとは
BP-S5-C-108	424.186	427.046	子供と一緒に来たりするとまあやりたいってなると思うんで
BP-S5-B-166	426.184	427.062	やってくれるからね
BP-S5-A-51	426.84	427.559	うーん
BP-S5-C-109	427.42	428.943	こうわくわくランドの横に設置すると
BP-S5-C-110	429.193	430.387	そこらへんは吊れると思います
BP-S5-B-167	430.279	430.482	それ
BP-S5-C-111	430.787	430.9	はい
BP-S5-C-112	433.0	434.556	ショウモンきたえるような設置は
BP-S5-C-113	434.975	435.863	食べ物がいいですけど
BP-S5-C-114	436.92	438.649	ゆう 遊ぶ系で攻める場合は
BP-S5-C-115	438.97	439.7	ここ絶対アウトです
BP-S5-B-169	440.185	440.441	うん
BP-S5-A-52	440.395	440.849	うん
BP-S5-C-116	440.753	443.68	俺ここ絶対あの人列作ったりしたらですねあの 
BP-S5-C-117	443.913	444.875	他のところからですね
BP-S5-C-118	446.013	447.416	俺 は って言われると思うんで
BP-S5-B-170	447.627	448.005	まあね
BP-S5-B-171	449.746	450.872	まあで あどー
BP-S5-B-172	451.328	454.435	結構入口の方ってさ お祭り入った後とさ みんなさ
BP-S5-A-53	454.579	454.839	うん
BP-S5-B-173	454.839	456.183	まず何があるのかさ
BP-S5-C-119	456.073	457.04	まあ見に行きますよね
BP-S5-B-174	456.513	457.34	見に行くからさ
BP-S5-A-54	457.654	458.337	うーん
BP-S5-B-175	458.237	459.108	入口の方ってさ
BP-S5-B-176	459.309	461.149	一番最後に戻ってくるときにさ
BP-S5-B-177	461.969	463.288	結局よく見るからさ
BP-S5-B-178	463.549	465.498	一番よく見るのって奥の方なんだよね
BP-S5-C-120	465.981	468.941	最初はら まあ わたあめくらいならしょっぱな買うとか
BP-S5-B-179	469.05	470.17	ね その辺の軽い
BP-S5-C-121	469.172	470.313	まあでもこの場合チュロスか
BP-S5-B-180	470.389	472.445	ものだったらいいんだけどさ たこ焼きとか
BP-S5-B-181	472.765	473.109	さ
BP-S5-B-182	473.945	476.588	結構はじめっから がっつり食うって人だったら
BP-S5-B-183	477.175	478.244	以外はいかないから
BP-S5-C-122	478.895	480.266	まあ酒屋がここにありませんから
BP-S5-B-184	481.056	481.254	うん
BP-S5-C-123	481.069	481.713	たこ焼き出したら
BP-S5-B-185	484.101	484.515	なるだろうね
BP-S5-B-186	486.443	487.172	だから
BP-S5-B-187	488.162	490.776	考えるとヨーヨー釣りっていいのかなって思うけど
BP-S5-B-188	494.045	494.387	うん
BP-S5-B-189	495.2	496.027	ど ふたりは
BP-S5-C-126	496.16	496.4	なにか
BP-S5-C-127	496.663	497.049	意見が
BP-S5-B-190	497.166	497.415	うん
BP-S5-D-11	497.544	498.944	まあでも夕時は確かに
BP-S5-D-12	499.361	500.898	よさそう 最初聞いたとき
BP-S5-B-191	499.422	499.63	ゆう
BP-S5-D-13	501.132	501.963	あーと思いましたね
BP-S5-A-55	503.421	503.631	うん
BP-S5-A-56	504.01	504.918	うん いいんじゃないですか
BP-S5-B-192	505.056	505.8	{LAUGH}
BP-S5-D-14	505.234	505.9	{LAUGH}
BP-S5-C-128	505.429	505.706	うん
BP-S5-A-57	505.576	506.597	{LAUGH}
BP-S5-B-193	506.231	506.587	なにその
BP-S5-C-129	506.547	506.903	おっ
BP-S5-A-58	508.095	509.039	{LAUGH}
BP-S5-B-195	508.21	508.724	{LAUGH}
BP-S5-C-130	510.073	510.36	お
BP-S5-B-196	510.582	510.88	この
BP-S5-C-131	511.052	512.078	念願の水あめが
BP-S5-C-132	513.159	513.589	申し訳ない
BP-S5-A-59	513.219	513.774	残念ながら
BP-S5-B-198	513.954	515.066	{LAUGH}
BP-S5-C-133	514.969	516.616	水あめの上にヨーヨー浮かべればいいんです
BP-S5-B-199	516.972	517.456	なにそれ
BP-S5-C-134	517.398	518.718	{LAUGH}
BP-S5-B-200	517.456	518.882	{LAUGH}
BP-S5-A-60	517.55	518.63	{LAUGH}
BP-S5-C-135	519.461	520.293	冗談ですけど
BP-S5-B-201	521.424	522.056	そうだね
BP-S5-B-202	523.404	523.745	どうだろ
BP-S5-B-203	526.195	526.652	あとは
BP-S5-B-204	527.343	528.61	まあ でもヨーヨー売れれば
BP-S5-B-205	529.997	530.552	どうだろうね
BP-S5-B-207	533.347	533.713	うん
BP-S5-B-208	534.509	535.153	今何分
BP-S5-C-136	535.581	535.989	今
BP-S5-D-15	536.067	536.524	まあ後は
BP-S5-C-137	536.321	537.918	まだ 10分以上ある
BP-S5-B-209	537.857	538.431	（凄いな）それな
BP-S5-B-210	538.625	539.128	{LAUGH}
BP-S5-A-61	538.858	539.319	時間が
BP-S5-C-138	539.326	539.547	はい
BP-S5-A-62	539.922	540.943	最初何考えてました
BP-S5-B-211	539.936	540.169	{LAUGH}
BP-S5-A-63	543.102	544.31	あ なんも考えてなかったです
BP-S5-D-17	544.552	547.626	じゃ  あーでも 遊びと商品で食べ物とか
BP-S5-D-18	548.196	548.867	あーでもダメか
BP-S5-D-19	551.233	552.38	誰か悪徳になってしまう
BP-S5-B-212	552.653	553.104	悪徳
BP-S5-C-139	552.703	556.506	おがしとかにすれば まあ射的はよくありますよね ミルキーの箱とか
BP-S5-B-213	554.549	554.775	うん
BP-S5-A-65	556.9	557.514	うーん
BP-S5-D-20	557.429	558.598	そしたら商品じゃなくても
BP-S5-D-21	559.113	559.307	あ
BP-S5-D-22	559.65	561.973	倒したら無くなっちゃうじゃないですか射的だと
BP-S5-C-140	562.864	565.186	まあ その逆 それー置いてしまうと
BP-S5-D-23	565.3	565.97	まあ 現実
BP-S5-C-141	565.395	568.2	あの食べ物も全部売ってしまうと 売り切れてしまうんで
BP-S5-D-24	566.372	567.176	そうっすね まあ
BP-S5-B-215	568.224	568.778	そうなんすよね
BP-S5-D-25	570.52	570.881	まあそう
BP-S5-B-216	570.541	574.154	だからまあそれ考えるとコスパが一番いいのはほんとヨーヨー釣りなんだよね
BP-S5-B-217	574.567	575.579	すげーっと思う
BP-S5-C-142	575.252	577.856	別にあの風船そんな高くないですし余ったとしても
BP-S5-B-218	577.075	577.324	（そう）と
BP-S5-C-143	578.455	580.018	これ どうすんの あ まあ
BP-S5-B-219	578.623	579.893	余ったr余ったで遊べるし
BP-S5-B-220	579.893	581.21	{LAUGH}
BP-S5-C-144	580.661	581.746	俺俺もらうわ みたいな
BP-S5-B-221	582.071	582.998	俺らで遊べるから
BP-S5-B-222	583.333	583.812	{LAUGH}
BP-S5-C-145	584.453	585.969	町内会かどっかのお祭りに
BP-S5-C-146	586.796	588.309	いりますって寄付すればいいだけ
BP-S5-B-223	588.113	588.275	ね
BP-S5-A-66	588.888	590.462	10月にヨーヨー釣りやりますか
BP-S5-B-224	591.25	592.037	それ
BP-S5-C-147	591.501	593.206	まあ あ お祭りはどうなんでしょうね
BP-S5-D-26	592.06	592.953	10月か
BP-S5-B-225	592.839	593.358	あんまし
BP-S5-A-67	593.738	594.378	{LAUGH}
BP-S5-A-68	596.889	597.563	関係ないですか
BP-S5-B-227	597.745	598.128	うん
BP-S5-C-148	597.929	599.172	なに 究極だって
BP-S5-C-149	599.498	601.0	次の年に持ち越せばいいわけで
BP-S5-A-69	601.951	602.75	{LAUGH}
BP-S5-B-228	602.442	604.145	{LAUGH}
BP-S5-C-150	602.98	603.67	腐らないし
BP-S5-A-70	603.136	604.418	{LAUGH}
BP-S5-D-27	603.875	604.67	あーそっかそっか
BP-S5-A-71	604.968	606.508	{LAUGH}
BP-S5-D-28	604.981	605.826	あーそっかそっか
BP-S5-C-151	606.23	606.403	はい
BP-S5-D-29	607.4	608.216	あーそっかそっか
BP-S5-C-152	607.649	608.581	まあ 痛みそうですけどね
BP-S5-B-230	608.527	609.38	消費期限はあるよ
BP-S5-A-72	609.1	609.421	うーん
BP-S5-B-231	609.881	610.29	{LAUGH}
BP-S5-C-153	610.015	610.769	それはありそうです
BP-S5-B-232	611.127	611.456	うん
BP-S5-B-233	613.582	613.849	ほら
BP-S5-B-234	616.831	618.188	仮にヨーヨー釣りとしたら
BP-S5-B-235	618.452	619.501	置く場所は
BP-S5-B-236	619.741	620.373	クレープの隣
BP-S5-C-154	621.129	622.14	焼きそばの横じゃないですか
BP-S5-B-237	622.365	622.963	そっちに置く
BP-S5-A-74	623.317	624.366	あ 自分もそっちですね
BP-S5-C-155	623.404	623.544	はい
BP-S5-B-238	624.427	624.748	何故
BP-S5-B-239	625.02	625.702	{LAUGH}
BP-S5-C-156	625.493	626.647	え だって子供が来るとこ
BP-S5-B-240	626.005	626.167	{LAUGH}
BP-S5-C-157	627.221	627.64	っていうなら
BP-S5-B-241	628.06	628.81	あー
BP-S5-C-158	629.375	629.627	親
BP-S5-C-159	630.48	633.269	と一緒に通ったときに やりたいってなる気がする
BP-S5-B-242	634.847	635.349	なるほど
BP-S5-A-75	634.892	636.392	うーん なんか 盛り上がってる
BP-S5-C-160	634.927	635.123	うん
BP-S5-A-76	637.083	639.202	っぽい感じそっちは フリーマーケット等で
BP-S5-B-243	639.809	641.07	あーそうゆうことか
BP-S5-A-78	644.87	645.778	ちょっと寂しいかな
BP-S5-B-244	646.095	646.626	まじか
BP-S5-A-79	646.35	646.631	っていう
BP-S5-A-80	648.797	649.48	気はしますね
BP-S5-B-245	648.815	649.024	なる
BP-S5-B-246	650.736	652.763	フリーマーケット やきそばの間か
BP-S5-B-247	654.535	655.097	置くとしたら
BP-S5-C-161	656.341	658.138	そういったんあれなんですよね
BP-S5-C-162	658.881	659.784	に あれにしない
BP-S5-C-163	660.52	661.056	東か
BP-S5-C-164	661.589	662.946	のここも考えたんですけど
BP-S5-B-248	663.014	663.257	うん
BP-S5-C-165	663.76	664.178	ここ
BP-S5-C-166	664.566	665.064	よりは
BP-S5-C-167	665.495	665.93	やっぱり
BP-S5-C-168	666.753	667.364	こここっちで
BP-S5-C-169	668.49	669.769	あの西のところで
BP-S5-C-170	670.3	671.735	親子連れとかねらったほうがいいんじゃないかな
BP-S5-C-171	672.109	672.443	って思います
BP-S5-B-249	673.08	674.784	東側考えた理由は
BP-S5-C-172	676.269	677.31	いや まあ 高校生とか
BP-S5-C-173	678.301	679.566	これ別にあのー
BP-S5-C-174	679.846	682.94	北を消去して南を消去して この2つで
BP-S5-B-250	680.883	681.071	うん
BP-S5-C-175	683.586	686.176	でー どっちかなって比べたら 西の方がよかったっていうだけなので
BP-S5-B-251	686.043	687.07	まあそれはそうだな
BP-S5-C-176	690.015	691.313	割とだってこれ
BP-S5-C-177	692.429	693.936	これ一つしかありませんから
