ID	start	end	transcription
TP-S5-C-66	222.177	223.718	定番ネタかなーっていう感じですね
TP-S5-B-98	223.67	224.197	まあそうだね
TP-S5-A-27	225.295	226.487	原爆ドーム行ったことある
TP-S5-C-68	228.058	229.345	ただし この外国人の友達が
TP-S5-A-28	228.37	228.731	うーん
TP-S5-C-69	229.598	230.428	アメリカ人じゃなければ
TP-S5-B-100	230.78	231.16	それね
TP-S5-A-29	231.421	231.642	あー
TP-S5-B-101	231.512	232.182	{LAUGH}
TP-S5-A-30	231.642	232.273	{LAUGH}
TP-S5-D-18	232.063	232.419	アメリカ
TP-S5-B-102	232.481	235.072	アメリカ人が き まあ あとフランス人とかね
TP-S5-B-103	236.117	238.689	当時の連合国側だったら ちょっと厳しいかな
TP-S5-B-104	239.786	240.536	そうなのかな
TP-S5-C-71	241.266	242.15	大丈夫だと思いますよ たぶん
TP-S5-B-105	242.381	242.946	へー
TP-S5-B-106	243.173	244.167	俺はちょっと初めて知った
TP-S5-B-107	244.577	245.021	結構もう
TP-S5-B-108	245.524	246.977	世界史とか日本史やったの
TP-S5-B-109	247.449	248.294	高校のときだからな
TP-S5-C-72	250.178	251.853	もうほとんど頭に残ってませんし 僕も
TP-S5-B-111	251.688	252.374	もう 覚えてない
TP-S5-B-112	252.682	253.042	うーん
TP-S5-B-113	254.184	254.6	あそっか
TP-S5-C-73	255.025	256.165	あとはお好み焼きとか
TP-S5-B-114	256.245	257.446	あー いいね
TP-S5-A-31	257.038	257.38	あー
TP-S5-C-74	258.724	260.014	なんかやっぱり こう
TP-S5-B-115	258.788	258.85	き
TP-S5-C-75	260.36	261.142	こっちの方と
TP-S5-C-76	261.41	263.18	お好み焼き食べに行こうかみたいな話をすると
TP-S5-C-77	263.484	264.946	大阪焼きばっかり行くので
TP-S5-B-116	265.17	265.832	うーん
TP-S5-C-78	266.198	268.085	最初はですね ちょ カルチャーショック受けましたね
TP-S5-C-79	268.55	270.637	うちー お好み焼きは広島しか作らないんで
TP-S5-A-32	268.56	269.418	{LAUGH}
TP-S5-B-117	268.58	269.152	へー
TP-S5-D-19	268.96	269.176	え
TP-S5-C-80	271.285	272.102	え なにこれみたいな
TP-S5-B-118	271.517	272.396	あー そっか
TP-S5-B-119	272.933	273.55	違うもんね
TP-S5-C-81	273.821	273.958	はい
TP-S5-B-120	274.022	274.59	作り方が
TP-S5-A-33	274.736	275.175	うーん
TP-S5-B-121	276.117	279.505	なるほどね 1日目厳島神社見て 2日目広島
TP-S5-B-122	279.98	280.618	原爆ドームか
TP-S5-C-82	280.78	280.917	はい
TP-S5-C-83	281.946	283.617	それかあるいは最近なら
TP-S5-B-123	282.148	282.5	へー
TP-S5-C-84	284.122	284.95	まあ 東京
TP-S5-C-85	285.646	287.14	スカイツリー行ってみるってのも有り
TP-S5-C-86	287.778	288.262	ですかね
TP-S5-B-124	288.022	289.081	東京かー
TP-S5-B-125	289.298	290.428	一応今スカイツリー
TP-S5-B-126	290.961	293.812	世界中で一番大きい建物だからね 634メートル
TP-S5-C-87	291.713	291.901	はい
TP-S5-A-34	294.493	295.719	え 世界中でですか
TP-S5-C-88	295.072	296.973	いや 世界一じゃないはずです
TP-S5-B-127	295.724	296.506	世界中じゃなかった
TP-S5-D-20	296.098	297.188	世界一 世界
TP-S5-B-128	296.878	297.373	違うっけ
TP-S5-B-129	298.128	299.6	展望台が一番高いところかな あれ
TP-S5-C-89	300.268	300.585	どう
TP-S5-C-90	300.793	302.574	そこら辺はちょっと詳しく知らないですね
TP-S5-B-130	302.341	302.959	へー
TP-S5-C-91	302.985	304.36	まあ東京もあるんだったら あの
TP-S5-C-92	305.609	307.713	東京スカイツリーと浅草は近いので
TP-S5-B-131	307.057	307.245	うん
TP-S5-B-132	307.734	308.337	うんうんうん
TP-S5-A-35	308.04	308.383	うーん
TP-S5-D-21	308.5	308.829	ん
TP-S5-C-93	308.613	309.417	行く途中にあるので
TP-S5-C-94	310.008	310.774	まあスカイツリー見て
TP-S5-C-95	311.458	311.892	で
TP-S5-C-96	312.126	314.418	朝見に行ったら 帰りにあのー 浅草い
TP-S5-C-97	314.816	316.073	ってみたいな そういう手もありますね
TP-S5-B-133	316.326	316.861	なるほどね
TP-S5-C-98	317.28	318.841	もう秋葉原とか っていう手もありですけど
TP-S5-B-134	319.31	320.393	うん 秋葉原そこで
TP-S5-A-36	319.632	319.918	うん
TP-S5-B-135	320.779	321.382	{LAUGH}
TP-S5-C-99	320.974	323.405	そう いや 割といいんじゃないんですかね
TP-S5-B-136	323.356	323.992	あー
TP-S5-A-37	323.68	325.047	でも 外国の人
TP-S5-C-100	325.324	325.942	結構居ますよ
TP-S5-A-38	325.589	327.05	い 行きたいと思いますよね
TP-S5-B-137	327.078	327.873	へー そうなんだ
TP-S5-C-101	328.189	333.864	あのですね僕 前秋葉原行って驚いたのはですね こうアメリカの民族 あ違う アフリカの民族衣装着た方がですね
TP-S5-C-102	334.258	336.318	立ってですね こうすごい なんか あれ
TP-S5-C-103	336.656	337.896	俺別世界に来たのかなみたいな
TP-S5-A-39	338.104	338.637	{LAUGH}
TP-S5-C-104	338.314	339.202	雰囲気あったんですけど
TP-S5-B-138	339.712	340.6	へー
TP-S5-B-139	343.282	343.724	なるほど
TP-S5-B-140	344.088	346.521	まあ 東京だったらスカイツリー見てからー
TP-S5-B-141	346.913	348.69	浅草巡りしてー
TP-S5-C-105	349.11	349.25	はい
TP-S5-B-142	349.748	350.337	でー
TP-S5-B-143	350.786	351.712	ちょっと足伸ばして
TP-S5-A-40	352.019	352.531	アキバに
TP-S5-B-144	352.052	352.589	秋葉原
TP-S5-C-106	352.849	352.96	はい
TP-S5-C-107	353.804	354.557	そんな感じですね
TP-S5-B-145	353.822	354.504	って感じですか
TP-S5-B-146	355.657	356.281	なるほどね
TP-S5-C-108	358.793	361.92	まあ秋葉原食い物無いんで 浅草で何か食べることになると思いますけど
TP-S5-B-147	361.144	361.541	でもまあ
TP-S5-B-148	362.088	363.784	あの辺 雷おこしとかいろいろ
TP-S5-B-149	364.102	364.398	あるし
TP-S5-B-150	364.954	365.185	でも
TP-S5-B-151	366.586	367.54	うーん
TP-S5-B-152	368.498	369.12	どうだろうね
TP-S5-C-109	368.722	369.686	今6分ですね
TP-S5-B-153	369.66	370.189	今6分
TP-S5-C-110	370.333	370.497	はい
TP-S5-B-154	370.685	371.852	うん 経過時間が6分か
TP-S5-C-111	372.057	372.209	はい
TP-S5-B-155	372.732	373.56	よーし
TP-S5-B-156	374.04	374.41	うーん
TP-S5-B-157	375.737	376.314	じゃあ
TP-S5-B-158	377.609	378.721	鎌倉なんか
TP-S5-B-159	378.721	378.942	{LAUGH}
TP-S5-C-112	379.024	379.878	鎌倉ですか
TP-S5-B-160	379.206	380.0	PRポイントある
TP-S5-B-161	380.49	381.09	神奈川ず
TP-S5-A-41	380.737	381.269	あ 神奈川
TP-S5-A-42	381.269	381.71	{LAUGH}
TP-S5-D-22	381.411	386.029	僕ですか 神奈川でも鎌倉の方じゃなくて イマイチ鎌倉がよくわかってないですね
TP-S5-B-162	385.864	386.122	あー
TP-S5-B-163	386.43	387.316	神奈川のどこなの
TP-S5-D-23	387.61	388.86	僕相模原市っていう
TP-S5-B-164	389.362	390.079	なるほど
TP-S5-C-113	390.28	390.99	埼玉
TP-S5-B-165	390.313	391.565	車でしか行ったことねえ 俺
TP-S5-C-114	391.483	391.874	{LAUGH}
TP-S5-D-24	391.717	393.709	たぶん人が多いけどなんもないような
TP-S5-B-166	394.349	394.934	うーん
TP-S5-D-25	394.429	394.631	あ
TP-S5-D-26	395.599	397.446	ちょっと 駅 駅周辺ぐらいしか
TP-S5-B-167	397.517	398.345	うーん
TP-S5-D-27	398.352	399.23	なむ たぶん
TP-S5-D-28	399.607	402.87	たぶんい 神奈川で行くんだったらたぶん横浜とかそっちの方がいいですかね
TP-S5-C-115	402.05	403.233	あー 横浜ですかー
TP-S5-A-43	402.32	402.904	あー
TP-S5-B-168	402.324	402.96	あー
TP-S5-B-169	403.544	404.824	横浜も確かに
TP-S5-A-44	404.31	404.795	そうだね
TP-S5-D-29	406.271	408.072	横浜なら色々なんか
TP-S5-D-30	408.31	409.194	あるんじゃないですかね
TP-S5-B-170	409.27	409.714	うーん
TP-S5-A-45	409.519	409.769	うん
TP-S5-A-46	410.659	411.049	中華
TP-S5-C-116	410.904	411.077	のう
TP-S5-D-31	411.301	412.209	中華とか
TP-S5-B-171	411.822	412.634	中華街ねー
TP-S5-C-117	412.334	416.556	でも 日本まで来て中国料理食べに行くんだったら 元から中国行くんじゃないかなって話だと思うんですけど
TP-S5-B-172	415.377	415.934	{LAUGH}
TP-S5-A-47	415.728	416.465	{LAUGH}
TP-S5-D-32	415.984	416.549	あー
TP-S5-D-33	416.97	418.099	まあ そうなっちゃいますね
TP-S5-B-173	417.85	418.749	いやー なんだ
TP-S5-B-174	418.97	419.513	サービス
TP-S5-C-118	419.985	420.408	あー
TP-S5-B-175	420.008	420.447	{LAUGH}
TP-S5-C-119	420.958	422.786	飯はうまいですかね 僕行った事無いんですけど
TP-S5-B-176	421.758	422.061	ね
TP-S5-B-177	425.664	427.109	サービスや衛生面とかね
TP-S5-B-178	427.58	428.08	いろいろあるから
TP-S5-C-120	428.545	429.214	そうですね
TP-S5-B-179	431.334	433.046	まああと横浜だと中華街
TP-S5-B-180	433.46	434.221	以外に
TP-S5-B-181	434.666	434.912	今
TP-S5-C-121	435.238	437.248	じゃあ これで 何かあったかな
TP-S5-B-182	435.314	435.661	うーん
TP-S5-B-183	437.71	438.332	なんかあんのかな
TP-S5-B-184	439.378	439.914	中華街
TP-S5-B-185	440.264	442.209	横浜って言ったら中華街ぐらいしか行ったことないんだ 俺
TP-S5-C-122	442.881	443.724	僕はあんまり
TP-S5-C-123	444.174	445.682	かあ ちょっとよくわからない
TP-S5-B-186	446.912	447.142	あ
TP-S5-B-187	448.804	451.449	一泊二日だと確かに まあ東京 広島
TP-S5-B-188	452.444	453.676	一番ベストなのかね
TP-S5-A-48	453.099	453.563	うーん
TP-S5-C-124	453.544	455.282	やっぱり 一泊二日ある
TP-S5-C-125	455.817	456.35	だと
TP-S5-C-126	457.021	458.159	行くスポットが1つ
TP-S5-C-127	458.238	458.821	とかだと
TP-S5-B-189	459.16	460.508	八時からね ちょっと
TP-S5-C-128	459.428	459.858	ちょっと
TP-S5-C-129	460.828	462.046	おもてあまし てしまう
TP-S5-B-190	461.139	463.422	逆に京都や奈良みたいに多いと
TP-S5-B-191	464.108	465.102	ちょっと なんか
TP-S5-C-130	464.64	465.206	じー まあ
TP-S5-C-131	465.709	467.5	あれですよね あの突貫ツアーによって
TP-S5-B-192	466.269	467.106	立てにくくなるかな
TP-S5-B-193	467.445	467.613	ね
TP-S5-B-194	468.797	468.892	い
TP-S5-B-195	469.254	471.273	ある程度じっくり見てもらい感あるから
TP-S5-B-196	471.513	472.682	そうすると広島
TP-S5-B-197	473.516	474.668	かー 東京なのかな
TP-S5-C-132	474.077	474.518	東京
TP-S5-B-198	475.819	476.685	でー まあ
TP-S5-B-199	476.996	477.67	旅行のに
TP-S5-B-200	479.473	480.534	旅の計画だから
TP-S5-C-133	482.519	484.989	移動時間はできるだけ少なくはしたいですけどね
TP-S5-B-201	484.188	485.002	方がいいのかね
TP-S5-B-202	485.556	488.489	まあ東京 これ実際少ないのわかる わかるのよね
TP-S5-C-134	486.773	488.241	ってか まあそれすごい近いですからね
TP-S5-A-49	487.971	488.454	うーん
TP-S5-B-203	488.917	489.634	たど これなんか
TP-S5-B-204	490.526	492.48	み 見方によっちゃ 1日で終わらない
TP-S5-C-135	493.484	493.896	まあ多分
TP-S5-B-205	494.126	494.913	{LAUGH}
TP-S5-D-34	494.305	494.537	わい
TP-S5-C-136	495.058	495.924	多分 み 見る
TP-S5-C-137	496.459	499.47	時間はたくさんありますけど 浅草ちょっともうちょっと居たいなってなると思うんで
TP-S5-B-206	497.657	497.853	うん
TP-S5-B-207	499.782	500.36	（なるわねー）なんはねー
TP-S5-C-138	503.672	505.237	厳島神社と原爆ドームですか
TP-S5-B-209	505.405	505.646	うん
TP-S5-C-139	505.472	505.862	そんなに
TP-S5-C-140	506.137	507.098	遠くないですね
TP-S5-B-210	508.209	510.181	バスとかー 移動手段は
TP-S5-C-141	510.584	514.85	あ  普通にバスがあるので あ ば バスじゃない 電車があって 路面電車があのー
TP-S5-B-211	512.078	512.322	うん
TP-S5-B-212	513.636	513.913	あー
TP-S5-C-142	515.056	515.562	駅から
TP-S5-B-213	515.56	515.794	うん
TP-S5-C-143	515.862	517.282	原爆ドームまでの所あるので
TP-S5-B-214	517.598	517.938	へー
TP-S5-B-215	519.412	519.919	そっかそっか
TP-S5-B-216	521.829	524.233	なんだろうね  世界遺産を見るか
TP-S5-B-217	524.437	525.192	文化を見るか
TP-S5-B-218	525.404	526.094	{LAUGH}
TP-S5-C-144	525.433	526.96	そうなんですね
TP-S5-A-50	526.562	527.386	遊びたいですね
TP-S5-A-51	527.716	528.202	{LAUGH}
TP-S5-D-35	527.789	527.94	ん
TP-S5-B-219	527.94	529.002	あの 文化を見たいか
TP-S5-C-145	528.43	529.321	じゃあ東京ですか
TP-S5-D-36	528.827	529.221	うん
TP-S5-A-52	529.437	529.891	{LAUGH}
TP-S5-B-220	531.058	532.19	東京かねー
TP-S5-C-146	532.714	533.708	もう これは
TP-S5-C-147	534.582	535.142	実際もう
TP-S5-C-148	535.888	537.076	好みの問題だと思うんで
TP-S5-B-221	536.88	537.42	まあねー
TP-S5-A-53	537.559	537.866	うーん
TP-S5-B-222	539.393	540.32	どうしよう まあでも
TP-S5-B-223	541.874	543.39	結構なんか東京ってー
TP-S5-B-224	544.274	544.318	い
TP-S5-B-225	545.321	546.642	友達だと結構毎回
TP-S5-B-226	547.257	549.462	来たときすぐ案内できる場所でもあるから
TP-S5-C-149	550.002	550.881	そうですね
TP-S5-B-227	550.381	555.102	あらかじめ日程として 夏休み決まってるんだったら広島ってのはワンチャンなのかなーって思ったりはする
TP-S5-C-150	555.648	557.002	まあ最初来るなら絶対こっちですよね
TP-S5-B-228	557.108	557.253	ね
TP-S5-B-229	558.934	560.493	広島で計画立ててみようかじゃあ
TP-S5-C-151	561.129	562.424	お 了解しました
TP-S5-B-230	562.568	562.882	うーん
TP-S5-C-152	563.364	567.858	といっても 僕もですね 広島はあのー 原爆ドームと厳島神社くらいしかネタないんじゃないっていう話なんですけど
TP-S5-B-232	568.581	568.705	いや
TP-S5-B-233	568.944	571.921	えーと まあ ゆっくり見ようか えーと まあ ゆっくり見ようか ゆっくり見ようか
TP-S5-C-153	571.038	572.09	{LAUGH}
TP-S5-D-37	571.139	571.321	うん
TP-S5-B-234	571.921	572.436	{LAUGH}
TP-S5-B-235	572.848	574.013	うん なんだろう
TP-S5-A-54	573.42	574.192	広島
TP-S5-A-55	574.859	576.975	でも 移動時間含めたらあんま行けなくないですか
TP-S5-B-236	576.177	577.849	京都ぐらいっと そうなんだよね
TP-S5-A-56	578.159	578.589	広島
TP-S5-C-154	578.942	579.982	そうですねー
TP-S5-B-237	579.758	580.11	うん
TP-S5-B-238	580.613	581.965	一泊二日だからまあ
TP-S5-B-239	582.27	583.996	泊まりは広島で泊まって
TP-S5-B-240	585.401	586.629	こっから広島まで
TP-S5-B-241	586.917	589.349	電車で何分くらい 新幹線使う 考えると
TP-S5-C-155	588.646	590.044	新幹線はですねー
TP-S5-B-242	590.254	591.773	大阪までが約3時間半
TP-S5-C-156	592.434	594.174	5時間くらいですかね 5 6時間
TP-S5-B-243	593.486	594.117	5時間ですかね
TP-S5-B-244	595.428	596.121	だからー
TP-S5-B-245	597.776	600.041	厳島神社で何時に見たら一番きれい
TP-S5-B-246	600.356	600.641	{LAUGH}
TP-S5-C-157	601.178	603.413	わかんない いや満ち潮の時の方が綺麗なんですけどね
TP-S5-B-248	603.716	604.24	あ そうなんだ
TP-S5-C-158	604.57	605.506	満ち潮になると
TP-S5-C-159	605.997	608.184	あの 下の柱の部分まで水が来るんで
TP-S5-B-249	608.054	608.639	そっかー
TP-S5-C-160	608.705	610.188	ドラクエのダンジョンみたいな
TP-S5-B-250	610.032	610.79	おおかっけー
TP-S5-B-251	611.004	611.383	{LAUGH}
TP-S5-A-57	611.493	611.676	あ
TP-S5-A-58	611.927	612.161	あれ
TP-S5-C-161	613.189	613.368	はい
TP-S5-A-59	613.605	614.152	満ち潮
TP-S5-C-162	613.608	613.846	なんか
TP-S5-A-60	614.374	614.839	無いと
TP-S5-A-61	615.033	616.377	普通に立ってるだけなの
TP-S5-C-163	616.088	616.857	普通にちょっとだけです
TP-S5-A-62	617.13	617.813	あ そうなんだ
TP-S5-C-165	619.417	619.944	柱見えて
TP-S5-B-252	620.218	620.97	まあ そうするだろう
TP-S5-A-63	620.961	621.544	あー
TP-S5-B-253	621.637	622.997	じゃなきゃ あそこに立てらんねーし
TP-S5-A-64	623.934	625.294	そうですね ごもっともです
TP-S5-C-166	624.529	626.196	毎回あのー 台風来て
TP-S5-B-254	624.581	624.753	うん
TP-S5-A-65	625.294	625.535	{LAUGH}
TP-S5-C-167	626.548	627.36	社吹っ飛ばされる
TP-S5-C-168	627.57	627.854	っていう
TP-S5-B-255	627.72	627.892	で
TP-S5-B-256	630.989	631.777	まあ
TP-S5-B-257	632.512	634.584	仮に東京集合にしてー
TP-S5-B-258	635.009	635.341	東京
TP-S5-B-259	636.334	637.965	東京から新幹線で
TP-S5-B-260	638.309	638.925	約5時間
TP-S5-B-261	641.449	642.079	えー
TP-S5-B-262	642.242	644.276	広島駅から厳島神社まで
